newspaper,category,title,url,content,date_scraped
CNN,Arts/Culture/Celebrities,Dia Dipasupil/Getty Images,https://edition.cnn.com/2025/05/08/entertainment/barry-keoghan-beatles-ringo-starr-meeting,"Barry Keoghan finally got to meet Ringo Starr, who he is set to portray in the upcoming Beatles biopics, and the two “just sat in the garden chatting away” during the meeting. Keoghan appeared on Wednesday’s episode of “Jimmy Kimmel Live!” and told the late night host that he only recently met the Beatles drummer for the first time at his home, and that Starr even played the drums for him. “He asked me to play but I wasn’t playing the drums for Ringo,” Keoghan said, adding that Starr’s private drum performance “just kind of naturally happened” and that “it was sort of one of those moments where you’re just in awe.” Keoghan admitted his nerves got the best of him and that at one point he told Starr he “couldn’t look at him.” Eventually, the “Saltburn” actor started to relax so that he could absorb what Starr is like in real life to help him craft his portrayal in the Sam Mendes-directed suite of biopics. “My job is to observe and take in all kinds of mannerisms and study him,” Keoghan said. “I want to humanize him and bring feelings to him and not just sort of imitate.” In November, Starr broke the news that Keoghan was cast to portray him during an interview with Entertainment Tonight’s Kevin Frazier, saying he thought it was “great” that Keoghan got the part and that he believed he was “somewhere taking drum lessons.” Mendes has been tapped to direct four separate biopics chronicling the story of The Beatles from each band member’s point of view, which will collectively “intersect to tell the astonishing story of the greatest band in history,” according to an announcement from Sony Pictures Entertainment (SPE). SPE announced the full cast last month, confirming that “Babygirl” star Harris Dickinson will play John Lennon, Paul Mescal will portray Paul McCartney, and “Stranger Things” star Joseph Quinn will play George Harrison, in addition to Keoghan’s portrayal of Starr. The films are being billed by Sony executive Tom Rothman as “the first bingeable theatrical experience,” and are set to hit theaters in April 2028.",2025-05-10
CNN,Arts/Culture/Celebrities,Loic Venance/AFP via Getty Images,https://edition.cnn.com/2025/05/08/entertainment/michael-pitt-new-york,"Actor Michael Pitt, known for his TV roles on “Boardwalk Empire” and “Dawson’s Creek,” is accused of sexually assaulting his ex-girlfriend, choking her, and attacking her with a cinder block and a piece of lumber at his New York City home, according to a grand jury indictment. Pitt, 44, whose lawyers denied the allegations, was arrested Friday on nine counts, including first-degree sexual abuse, criminal sexual acts, assault, attempted assault and strangulation. The indictment cites four incidents between April 2020 and August 2021 at Pitt’s home in the Bushwick section of Brooklyn. Brooklyn District Attorney Eric Gonzalez’s office declined to comment Wednesday beyond the allegations listed in the indictment. Pitt’s lawyer, Jason Goldman, said he already had exonerating evidence and expected the case to be dismissed. “Unfortunately, we live in a world where somebody like Mr. Pitt — an accomplished professional who would never so much as contemplate these crimes — can be arrested on the uncorroborated word of an unreliable individual,” Goldman said in a text message to The Associated Press. He added, “In reality, this baseless claim is suspiciously raised some four or five years after the alleged incident, from a time when the two parties were in a completely consensual relationship.” Pitt pleaded not guilty to the charges on Friday and posted $100,000 bail, Goldman said. He is due back in court in Brooklyn on June 17. The Associated Press does not typically name people who say they have been sexually abused unless they come forward publicly, which the woman in Pitt’s case has not done. The indictment alleges Pitt forcibly touched his ex-girlfriend sexually in April 2020. In August 2020, the grand jury alleges Pitt forced oral sex on the woman and assaulted her with a 4-inch-by-4-inch (10-centimeter-by-10-centimeter) piece of lumber. The indictment also says Pitt attacked her with a cinder block twice in June 2021 and choked her in August 2021. Pitt, who grew up in West Orange, New Jersey, played the character Jimmy Darmody for two seasons on HBO’s “Boardwalk Empire,” with the cast led by Steve Buscemi winning Screen Actors Guild Awards in 2011 and 2012 for outstanding performance by an ensemble in a drama series. The show also won a Golden Globe for best drama series in 2011. His first major role came in the 2001 film “Hedwig and the Angry Inch.” In 2005, he starred in “Last Days,” director Gus Van Sant’s film about a fictional rock star inspired by Nirvana frontman Kurt Cobain. He also played Henry Parker in one season of The WB’s “Dawson’s Creek” in 1999-2000.",2025-05-10
CNN,Sports,Jonathan Hawkins/CNN,https://edition.cnn.com/2025/05/09/sport/austin-forkner-supercross-racing-profile-spt,"Motorcycle racing is dangerous, of that there is no doubt. But within the sport there is one category that sits (bruised) head and (fractured) shoulders above the others. Supercross is a spectacular form of dirt-bike racing played out in stadiums, with wild jumps, eye-widening speeds and battling competition. Few riders embody the sport and its elements more than Austin Forkner, the most successful rider in the 250SX class never to win a title. The Missouri native has come close, but painful on-track mishaps have always gotten in the way. With its speed, acrobatics and general entertainment factor, Forkner tells CNN Sports that no sport has the blend of ingredients that Supercross offers: “It’s got the technicality of golf, we’re playing with inches out there. “It’s got the brutalness or gnarliness of fighting, like UFC fighting … then it’s got the physicality of, like, a triathlete. You have to be in such good shape, you have to be ready to be injured and ready to go to war, basically.” Talking to CNN at Triumph Racing America’s headquarters in picturesque countryside south of Atlanta, Georgia, the 26-year-old begins to list the injuries he has sustained in the saddle, gesturing to different parts of his body. “I’ll just go through them. I’ve done this collarbone three times, this collarbone twice; I broke this wrist, I broke my hip, my hip socket, I guess. Let’s see – when I was young, I broke my ankle and the growth plate …” It’s completely understandable that Forkner would have to think about it because this list goes on and on … and on. Far more broken bones and smashed body parts, in fact, than there is space here to list: “I’ve torn my ACL, or torn everything in my knee, basically, my right knee twice, my left knee once. A post shared by CNN Sports (@cnnsport) “I’ve torn my labrum in my shoulder twice, tore it, then retore it again. I actually had four surgeries on this shoulder within, like, 18 months, from two collarbones and two labrums. I compression-fractured my back a few years ago … and I rode with it because I didn’t know that it was compression-fractured.” These are still just some of the injuries this extraordinary competitor has overcome in his career. It takes Forkner almost three minutes to relay all of them; he has even had part of his pancreas removed, along with his spleen. But the most serious setback was not directly related to racing at all. In fact, were it not for the fact that the rider was being examined after a bad crash, it might never have been discovered. “Last year, after the crash where I broke my back and my shoulder and I was knocked out for like five minutes, they were doing scans on my head and they found out that I had something called an AVM (arteriovenous malformation),” Forkner explains. “And I actually had to have brain surgery to have that taken out.” A post shared by Austin Forkner (@austinforkner) AVM is a tangle of blood vessels that typically forms during fetal development and leads to irregular connections between arteries and veins in the brain. While many people born with AVMs live normal lives without even noticing, such malformations can be dangerous, even fatal if left untreated. Forkner admits that it was a shock to find out brain surgery was needed. “Even though I’ve done everything – I’ve done knees, shoulders, collarbones, wrists, ankles, everything like that, back,” he tells CNN, “it’s kind of two things you don’t really think about having surgery on: that’s your heart and your brain.” The surgery itself, while relatively routine, was an intimidating prospect. “They cut me from here to here, basically,” Forkner explains, gesturing across his hairline. “(They) had to essentially kind of pull the front part of my brain out of my skull a little bit so they could get down to what they were trying to do.” The other troubling aspect of the surgery was the recovery, he says. “I honestly didn’t really know what that meant for my career, just because, like all the other injuries, you’ll be back in, whatever, ACL, six months, any broken bone, six to eight weeks, you know, they kind of can give you a time frame,” Forkner continues. “This was kind of, ‘We don’t know.’ So, it was pretty scary in that way, but not speaking anything about (my career), it was just scary. It was just scary to have my brain opened up, basically.” After the event, though, perhaps unsurprisingly given the rider’s track record of recovering from injuries, Forkner’s path back into the saddle was relatively smooth and swift. “If I could have (gone) to the gym two weeks after, I probably would have (gone) to the gym two weeks after,” he smiles. “I was basically limited because the doctor didn’t want me to get my heart rate up, get the blood really flowing through there. He was like, ‘We need to be chill, because part of it is that the AVM can cause seizures, strokes, and aneurysms.” Not long after his return to fitness, however, Forkner made a big decision, uprooting from California, where he’d spent most of his career, and leaving his Kawasaki team to move to Georgia and join the relative newcomers to dirt bike racing, Triumph. But the Richards, Missouri-born rider was actually quite happy to leave California behind. “It was a big change coming from California all the way out here. I like Georgia way better than California. “It has the Midwest kind of small towns, you know, we’re out here, this reminds me exactly of the Midwest where I grew up, ponds and green grass. I’m way more at home here than I was in California.” The move also meant adapting to a completely new bike: “I don’t think you can understand exactly how much work goes into setting the bike up. The best way that I can explain it to somebody is that the forks or the front suspension on my bike, if they move that 0.5 millimeter, I feel it. “Let’s say there’s 10 to 12 turns on the track; if the bike turns better or doesn’t in certain sections, that could be a 10th of a second per turn. Ten turns, that’s a second a lap. A second a lap is a lot.” Jeremy Coker, general manager of Triumph Racing America, gushes about Forkner’s talent, but acknowledges that his team was taking a risk of its own bringing him on board. “Austin Forkner has a one-of-a-kind talent. I think if you were to ask any rider, any competitor that he races with, they’re going to say that he’s probably the most talented and fastest rider there is,” he tells CNN. “I think all of the injuries that he sustained, especially his brain injury, was a big setback for him,” Coker continues. “I think at that point that not only were people scared to hire him in the fact that maybe he’s not going to be as fast as he once was. “But also, the scare factor of – is this dangerous? Is this a risk that we’re willing to take? If he crashes, can he sustain a worse injury? Could it … as far as you know, kill him? I don’t mean to say it like that, but it’s a big risk. It’s something that’s scary.” Undoubtedly the biggest change of all for Forkner, however, came when he and his wife – model and influencer Rylee Forkner – celebrated the arrival of their son, Atlas Hope, in March of this year. The rider admits that fatherhood has already changed him. “I love my little boy more than anything else. It’s funny because everybody says it, it changes … your riding and stuff like that, and it changed it as far as I realized that yes, dirt bikes are my job, they’re my living,” Forkner says, “but for so long dirt bikes have been the only thing. They’ve been the most important thing. They’ve been all I think about when I wake up and all I think about when I go to bed, and now they’re not. A post shared by RYLEE FORKNER (@ryleeforkner) “Now (racing is) important because it’s my job, but whether I have a good day at the track or a bad day at the track and I go home and I can hold my little boy, it doesn’t matter – it makes it not matter. “It takes the added pressure that I put on myself off because I’m just like, ‘Hey, whether I win, whether I get last, I get to go home and hold my boy and everything’s gonna be OK.’” He also concedes that his new responsibilities are on his mind at the track: “That is something that has been a little bit of a battle this year, fighting the, ‘I need to go home. I need to be safe for my wife and my kid.’ “But then at the same time, you can’t ride with that lingering over you. Because you won’t ride loose and ride natural when you have something like that, telling yourself, ‘Be careful, you can’t ride like that’ – so it’s a process.” Perhaps though, the most revealing thing about being a father was the new insight into his relationship with his own parents. “Honestly, one of the biggest things about having a kid now is that it puts into perspective a lot my parents and what they’ve had to deal with, with me, just as far as how upset it makes you,” Forkner says. “If you’ve ever seen my mom at a race, she’s a disaster to watch a race with, she’s freaking out, grabbing somebody, but I understand that now, I understand that side of things, like how upset it must make her to see me go through – to see me just get beat down over and over again. I understand what that could do to you as a mother.” Would he encourage his son Atlas Hope to follow in his footsteps? “I’m gonna be hard pressed to tell him no,” Forkner smiles, “as far as if I’m gonna advise him to become a professional dirt bike rider. I don’t know if I would, I’m probably gonna advise against it. “In certain ways I can get a little bit bitter about the sport. Well yes, it’s given me a great life and I met all my friends, my wife, everybody that I know I’ve met through dirt bikes basically, but I’ve also seen a lot of the dark side of the sport. “But a lot of that has come from professional dirt bike racing where we are pushing the limits every single day, and that’s hard and that’s stressful, so am I gonna tell him he can’t ever touch a dirt bike? No. But I would prefer if we just do it for fun.”",2025-05-10
CNN,Sports,David Berding/Getty Images,https://edition.cnn.com/2025/05/09/sport/minnesota-timberwolves-golden-state-warriors-game-2-spt,"The Minnesota Timberwolves made the most of Steph Curry’s absence to level their Western Conference semifinals series against the Golden State Warriors with a wire-to-wire 117-93 win in Game 2. Minnesota opened the game on a 13-0 run as it took Golden State almost five minutes to register its first points. The lead quickly swelled to 22 points midway through the second quarter. Related article
Steph Curry out for at least a week after injury in Game 1 win over the Minnesota Timberwolves The Warriors reduced the deficit to seven in the third quarter on a Jonathan Kuminga three, Minnesota’s smallest lead since the opening minute of the game, but then went on a four-and-a-half-minute scoreless run that ended any hopes of a win. “We made a really spirited run, got it to seven, and then we just kind of lost a little bit of composure,” Warriors coach Steve Kerr said, per Reuters. “We turned it over right out of that timeout a couple of times and gave up a couple threes where we lost connection defensively. But we learned a lot, and I think this game will help us figure out how to move forward.” Julius Randle powered the Timberwolves to victory with a game-high 24 points to go with seven rebounds and 11 assists. Star guard Anthony Edwards – who had to be helped to the locker room with an ankle injury in the second quarter, but later returned – and Nickeil Alexander-Walker both added 20 points “We watched film yesterday,” Edwards said, per Reuters. “We saw that it wasn’t just that we didn’t make shots (in Game 1), it was more so our defensive pressure and intensity. “We didn’t bring it. So, we knew we had to bring it today.” Kuminga had a team-high 18 points for the Warriors off the bench, while Jimmy Butler added 17 points. Trayce Jackson-Davis had 15 off the bench as Kerr used a 14-man rotation in an attempt to find a solution to Curry’s absence. The Warriors said Curry has a strained left hamstring and will be reevaluated in a week, meaning he could possibly return for Game 5, which is scheduled for May 14. “Part of the game plan coming in was to play a lot of people and we did,” Golden State coach Kerr said, per the NBA. “We have to figure out what we’re going to be able to do in this series without Steph. We gave a lot of people a lot of chances and some guys really stepped up. “We’ve got to figure out rotations and who we start, but they’re going to be a part of it. We’ve got to find some better ways to score.” The series moves to San Francisco for Game 3 on Saturday.",2025-05-10
CNN,Sports,Loic Cousin/Icon Sport/Getty Images,https://edition.cnn.com/2025/05/08/sport/josaia-raisuqe-death-fiji-rugby-castres-spt-intl,"Josaia Raisuqe, who won the men’s rugby sevens silver medal with Fiji at the Paris 2024 Olympics, has died, his club Castres Olympique said in a statement Thursday. He was 30 years old. Castres, a rugby union club which plays in France’s prestigious Top 14 championship, said Raisuqe died in a “road accident” and that the team learned of the death Thursday morning. CNN has reached out to local French police and Fiji Rugby for comment. In a statement, Castres said the club “is in mourning” and postponed its game against ASM Clermont that was scheduled for Saturday. “The entire CO (Castres Olympique) family is shaken by this terrible news,” the statement read. “Josh had been part of the club since 2021. He was a wonderful teammate, very much appreciated by all, and by the Castres supporters who had adopted him. We extend our sincere condolences and our thoughts to his family and loved ones.” The French National Rugby League said in a statement that tributes will be held for Raisuqe at all Top 14 and Pro D2 grounds this weekend. Raisuqe played in the rugby sevens gold medal match in Paris, which Fiji lost 28-7 to host France. Castres president Pierre-Yves Revol called Raisuqe, who was in the starting lineup for the team’s last game against Toulouse, “a radiant young man both on and off the field” and described him as “a pillar of the Fijian community that we have in the club and to which we are very attached.” “Of course, my thoughts are with his fiancée and all his family and I thank everyone who has reached out to the club,” Revol added.",2025-05-10
CNN,Sports,Maddie Meyer/Getty Images,https://edition.cnn.com/2025/05/08/sport/boston-celtics-new-york-knicks-comeback-game-2-spt-intl,"The New York Knicks fought back from a 20-point third-quarter deficit for the second straight game against the Boston Celtics to open up a 2-0 series lead in the Eastern Conference semifinals. Jalen Brunson made two clutch free throws with 12.7 seconds remaining to give the Knicks a one-point lead, before Mikal Bridges made another game-winning steal, this time on Jayson Tatum, to secure a huge 91-90 win at TD Garden. Related article
Steph Curry out for at least a week after injury in Game 1 win over the Minnesota Timberwolves Teams that win the first two games of a playoff series on the road advance to the next round 85.7% of the time, per the Associated Press. The defending champions are now in real danger of being eliminated with the next two games at a raucous Madison Square Garden. “Two games we’re up 20 points (and) somehow end up not with wins is inexcusable,” Boston star Jaylen Brown, who was the victim of Bridges’ game-winning steal in the series opener, told reporters. “Obviously, being down two, it sucks. “It’s an opportunity to show what we’re made of,” Brown added. “Obviously, we wouldn’t like to be in this position, but we’re here now, so we got to respond.” No team in the history of the NBA has shot more three-pointers than this version of the Celtics, but it has been their undoing so far in this series, going a combined 25-of-100 from deep across Games 1 and 2 – including missing a league playoff-record 45 triples in the opener. The Celtics offense crumbled in the fourth quarter, missing 14 of its final 15 shots that included an incredible run of more than eight minutes without a bucket. It has been a remarkable start to the series for a Knicks team that finished 10 games back from the No. 1 seed Celtics and got swept 4-0 in the teams’ regular season matchups. Josh Hart finished with a game-high 23 points for the Knicks, while Karl-Anthony Towns had 21 points and 17 rebounds. Brunson, the 2024-25 Clutch Player of the Year, had 17 points – including the Knicks’ last six of the game – and seven assists. After shooting 0-for-8 through the first three quarters, Bridges scored all 14 of his points in the fourth before his crucial steal at the end. Bridges said after the game that the team is “just finding ways to win.” For the Celtics, Derrick White and Brown had 20 points, but it was a tough night for Tatum who finished with 13 points on 5-of-19 shooting. Game 3 is at Madison Square Garden in New York on Saturday. The Oklahoma City Thunder demolished the Denver Nuggets 149-106 on Wednesday to level the series at 1-1. Oklahoma set a new NBA playoff record for points scored in a half, dropping a staggering 87 in the first half against the Nuggets. Denver, who fired longtime head coach Michael Malone just before the playoffs, snatched a win in Game 1 with a late Aaron Gordon three-pointer, but Game 2 was never even a contest as the Thunder raced out to a 24-point, first-quarter lead. Shai Gilgeous-Alexander had a game-high 34 points for the Thunder to go with eight assists and four rebounds, while Chet Holmgren posted a double-double with 15 points and 11 rebounds. All five Thunder starters, plus three players off the bench, hit double figures in the rout. Nikola Jokić, Gilgeous-Alexander’s rival for the MVP award, scored just 17 points and fouled out in the third quarter. The three-time MVP had a historic 42-point, 22-rebound performance in Game 1. Game 3 is in Denver on Saturday.",2025-05-10
CNN,Sports,Emilee Chinn/Getty Images,https://edition.cnn.com/2025/05/08/sport/rory-mcilroy-return-major-masters-us-pga-spt-intl,"Rory McIlroy says he feels “a lot less pressure” as he prepares to return to major action having ended years of heartbreak with his victory at the Masters last month. The Northern Irishman was finally able to slip on the famous green jacket and enter himself into the record books – becoming the sixth golfer to complete the career grand slam of winning each of golf’s four majors – after prevailing at Augusta National, sparking emotional scenes of celebrations. With that monkey off his back, McIlroy returns to major action at next week’s PGA Championship at Quail Hollow. And by ending an 11-year wait for his fifth major title, the 35-year-old admitted that he’s going to arrive in Charlotte, North Carolina, with far fewer expectations on his shoulders. “I’m obviously going to feel more comfortable and a lot less pressure, and I’m also going back to a venue that I love. It’s nothing but positive vibes going in there next week with what happened a few weeks ago and then with my history there and how well I’ve played at Quail,” McIlroy told reporters on Wednesday ahead of the Truist Championship in Philadelphia. “It probably will feel a little bit different. I probably won’t be quite as on edge as I have been for the last few years when I’ve been at major championships. I’ll probably be a little bit better to be around for my family, and I’ll be a little more relaxed. I think overall it will be a good thing.” Related article
Rory McIlroy could go onto win 10 majors now Masters ‘shackles are off,’ says men’s captain of his hometown golf club There’s a reason for McIlroy to be so confident heading into the second major of 2025. He won the Truist Championship by five shots last year at Quail Hollow when it was staged there and already has gotten off to an excellent start on the PGA Tour this season with two other victories outside of his Masters triumph. This year, the tournament is being held on the Wissahickon Course at the Philadelphia Cricket Club as McIlroy seeks to defend his crown and claim his fifth Truist Championship title in the process. McIlroy said that he’s cherished his time celebrating his Masters victory with friends and family, describing him and his mom being a “mess for a few minutes” when they first saw each other afterwards. “Look, as an only child, I have a bond,” McIlroy said. “I’m lucky, and I know a lot of people feel this, that they have a close bond with their parents, but I think as time goes on and I’m getting a little older, I realize that they’re not going to be around forever. It means even more that they were still around to be able to see me complete the slam and fulfill those dreams.” But he admitted he’s also enjoyed returning to the day job having stepped back into competitive action at the Zurich Classic of New Orleans last week. “Good to be here. First week, I guess, as an individual coming back and playing over the last few weeks. I’m excited to get back to being a golfer,” the world No. 2 said.",2025-05-10
BBC,Business,Trump proposes 80% China tariff ahead of trade talks The meeting is the strongest sign yet that the world's two biggest economies are ready to de-escalate their trade war.9 hrs agoBusiness,https://www.bbc.com/news/articles/c4gkvp6438ko,"US President Donald Trump has proposed cutting tariffs on goods from China, in his latest comment to signal interest in de-escalating the trade war between the world's two biggest economies. ""80% Tariff on China seems right,"" Trump wrote on social media on Friday, ahead of trade talks between the two countries in Switzerland. China's Vice Foreign Minister Hua Chunying also struck a confident note ahead of the meetings, saying Beijing had ""full confidence"" in its ability to manage trade issues with the US. Since April, Trump has hit items from China with import taxes of 145%, sending shockwaves through financial markets and driving down trade between the two countries. On Friday, official figures for April showed China's exports to the US fell by more than 20% compared to a year earlier. But at the same time its total exports rose by a better-than-expected 8.1%. Officials in both Washington and Beijing are ""under growing economic pressure"", Dan Wang from political risk consultancy Eurasia Group told the BBC. ""The recent signals from both sides suggest a transactional de-escalation is on the table"", she added. The announcement earlier this week of the talks was welcomed as an important first step towards easing tensions but analysts have warned that this marks the start of what are likely to be lengthy negotiations. ""The systemic frictions between the US and China will not be resolved any time soon,"" said former US trade negotiator, Stephen Olson. Any cuts to tariffs as a result of this meeting are likely to be ""minor"", he added. The initial negotiations will be led by US Treasury Secretary Scott Bessent and China's Vice Premier and economic tsar He Lifeng. But ""I think everyone recognises that any final deal will require the active engagement of both presidents,"" Mr Olson said. Another trade expert said that even if the new tariffs imposed by Trump were lifted, the two countries would still have major issues to overcome. ""A realistic goal is probably at best a pullback from the sky-high bilateral tariffs but that would still leave in place high tariff barriers and various other restrictions"", the former head of the International Monetary Fund's (IMF) China division, Eswar Prasad told BBC News. On social media on Friday, Trump called on China to ""open up its market"" to the US. He said any tariff reduction would be ""up to Scott B"". In earlier remarks on Thursday, he had said he expected a ""very friendly"" meeting. The talks between China and the US are set to take place just two days after the UK became the first country to strike a tariffs deal with the Trump administration. The US agreed to reduce import taxes on a set number of British cars and allow some steel and aluminium into the country tariff-free, in exchange for new access to US beef and other exports, according to an outline of the new agreement. Countries around the world are scrambling to make similar deals before steep US import taxes are due to take effect next month. Trump announced what he called ""reciprocal tariffs"" on dozens of countries in April but paused them shortly afterwards for 90 days to give their governments time to negotiate with his administration. Businesses based in the US will also be watching events in Switzerland closely. Wild Rye, a women's outdoor clothing firm based in the state of Idaho, has manufacturing stations in China and has been severely affected by the tariffs. The cost of shipping goods has jumped significantly, the firm's chief executive, Cassie Abel, told the BBC's Today programme. ""We have a purchase order that's incoming, which is around $700,000 [of goods] that's now costing £1.2m in levies up from £200,000,"" she said. Ms Abel added she was now looking to sell parts of her business to try to raise cash. Follow the twists and turns of Trump's second term with North America correspondent Anthony Zurcher's weekly US Politics Unspun newsletter. Readers in the UK can sign up here. Those outside the UK can sign up here.",2025-05-10
BBC,Business,Mexico sues Google over 'Gulf of America' name changePresident Sheinbaum argues Trump's executive order applies only to the US portion of the continental shelf. 4 hrs agoWorld,https://www.bbc.com/news/articles/c5yk5nj7p7ko,"Mexico is suing Google for ignoring repeated requests not to call the Gulf of Mexico the Gulf of America on Google Maps for US users, President Claudia Sheinbaum says. She did not say where the lawsuit had been filed. Google did not respond to the BBC's request for comment. On Thursday, the Republican-led House of Representatives voted to officially rename the Gulf for federal agencies. President Donald Trump signed an executive order on his first day in office in January. He argued the change was justified because the US ""do most of the work there, and it's ours"". However Sheinbaum's government contends that Trump's order applies only to the US portion of the continental shelf. ""All we want is for the decree issued by the US government to be complied with,"" she said, asserting that the US lacks the authority to rename the entire gulf. In January, Sheinbaum wrote a letter to Google asking the firm to reconsider its decision to rename the Gulf of Mexico for US users. The following month, she threatened legal action. At the time, Google said it made the change as part of ""a longstanding practice"" of following name changes when updated by official government sources. It said the Gulf - which is bordered by the US, Cuba and Mexico - would not be changed for people using the app in Mexico, and users elsewhere in the world will see the label: ""Gulf of Mexico (Gulf of America)"". The Associated Press (AP) news agency's refusal to start referring to the Gulf of America led to a months-long conflict with the White House, which restricted AP's access to certain events. A federal judge ordered the White House in April to stop sidelining the outlet. Trump hinted Wednesday that he may recommend changing the way the US refers to another body of water. During an upcoming visit to Saudi Arabia, he plans to announce that the US will henceforth refer to the Persian Gulf as the Arabian Gulf or the Gulf of Arabia, AP reported. Iranian Foreign Minister Abbas Araqchi has responded by saying he hopes the ""absurd rumours"" are ""no more than a disinformation campaign"" and such a move would ""bring the wrath of all Iranians"".",2025-05-10
BBC,Business,US and UK agree to deal slashing Trump tariffs on cars and metalsIt will leave a 10% import tax on most goods shipped from the UK to the US. 1 day agoBusiness,https://www.bbc.com/news/articles/cp92r2kvk74o,"The US has agreed to reduce import taxes on a set number of British cars and allow some steel and aluminium into the country tariff-free, as part of a new agreement between the US and UK. The announcement offers relief for key UK industries from some of the new tariffs President Donald Trump has announced since his return to the White House in January. But it will leave a 10% duty in place on most goods from the UK. Though hailed by the leaders of the two countries as significant, analysts said it did not appear to meaningfully alter the terms of trade between the countries, as they stood before the changes introduced by Trump this year. No formal deal was signed on Thursday and the announcements from both governments were light on details. Speaking from a Jaguar Land Rover factory in the West Midlands, Sir Keir Starmer described the agreement as a ""fantastic platform"". ""This historic deal delivers for British business and British workers protecting thousands of British jobs in key sectors including car manufacturing and steel,"" he said, adding that the ""the UK has no greater ally than the United States"". At the White House, Trump called it a ""great deal"" and pushed back against criticism that he was overstating its importance. ""This is a maxed out deal that we're going to make bigger,"" he said.  The two sides said the US had agreed to reduce the import tax on cars - which Trump had raised by 25% last month - to 10% for 100,000 cars a year. That will help luxury carmakers such as Jaguar Land Rover and Rolls Royce, but could limit growth in the years ahead, as it amounts to roughly what the UK exported last year. Business Secretary Jonathan Reynolds told the BBC the UK was days away from losing thousands of jobs at carmakers facing US tariffs. ""This was very serious,"" he said. ""It would have meant people would have lost their jobs without this breakthrough."" Tariffs on steel and aluminium, which Trump raised earlier this year to 25%, have also been slashed, according to the Prime Minister's Office. The US said instead it would establish a quota, as had existed previously. The two countries also each agreed to allow the import of up to 13,000 metric tonnes of beef from the other country, according to documents released by the US Trade Representative. The US said the change would significantly expand its sales of beef to the UK, which had previously faced 20% duties and were capped at 1,000 metric tonnes. Overall, the US said the deal would create a $5bn (£3.8bn) ""opportunity"" for exports, including $700m in ethanol and $250m in other agricultural products. ""It can't be understated how important this deal is,"" US Agriculture Secretary Brooke Rollins said. UK Steel director General Gareth Stace welcomed the agreement, saying it would offer ""major relief"" to the steel sector. ""The UK government's cool-headed approach and perseverance in negotiating with the US clearly paid off,"" he said. Other business groups expressed more uncertainty. ""It's better than yesterday but it's definitely not better than five weeks ago,"" said Duncan Edwards, chief executive of BritishAmerican Business, which represents firms in the two countries and supports free trade. ""I'm trying to be excited but I'm struggling a bit."" While Labour MPs praised the deal, opposition parties asked for more detail and scrutiny in Parliament. Conservative Party leader Kemi Badenoch criticised the deal, saying it amounted to tariffs being lowered by the UK, while being hiked in the US. ""This is not a historic deal with the US,"" she said. ""We've been shafted."" The Liberal Democrats demanded a vote on the deal in Parliament, saying it would show ""complete disrespect to the public"" if MPs were denied a say. Sir Ed Davey said: ""When it comes to any trade deal - and especially one with someone as unreliable as Donald Trump - the devil will be in the detail. ""One thing is clear, Trump's trade tariffs are still hitting key British industries, threatening the livelihoods of people across the UK."" Reform UK Leader Nigel Farage said the deal was a ""step in the right direction"". He told the BBC there was more detail to come but in the round it was a welcome development. ""The important point is that we are doing stuff, we are making a move,"" he said. ""It's a Brexit benefit we were able to do this.""  The US and UK have been discussing a trade deal since Trump's first term. They came close to signing a mini-agreement at that time. But the US has long pushed for changes to benefit its farmers and pharmaceutical issues, which had been non-starters politically for the UK. It was not clear how much those issues had advanced. The National Cattlemen's Beef Association said the agreement in-principle had delivered a ""tremendous win"" for American ranchers but the US Meat Export Federation, which tracks trade barriers for farmers in the US, said it was still trying to pin down information about the changes. The UK said there would be no weakening in food standards for imports. While the UK appears to have made some commitments, ""the devil will be in the details,"" said Michael Pearce, deputy chief economist at Oxford Economics, which said it was making no change to its economic forecasts as a result of the announcement. Other issues loom. Trump has said repeatedly that he wants to tax imports of pharmaceuticals, in a bid to ensure the US has a strong manufacturing base for critical medicines. The UK said the US had agreed to give British firms ""preferential treatment"". But Ewan Townsend, a lawyer at Arnold & Porter, who works with health care firms, said the industry was now ""left waiting to see exactly what this preferential treatment will mean"".",2025-05-10
